SensorId, TimeStamp (s), FrameNumber, QuatW, QuatX, QuatY, QuatZ
1,12.67,1267,-0.0181,-0.74339998,0.015,-0.66829997
1,12.68,1268,-0.0184,-0.7432,0.0148,-0.66850001
1,12.69,1269,-0.019,-0.74299997,0.0144,-0.6688
1,12.7,1270,-0.0195,-0.7428,0.014,-0.66889995
1,12.71,1271,-0.0197,-0.74269998,0.014,-0.66909999
1,12.72,1272,-0.0201,-0.74250001,0.0138,-0.6692
1,12.73,1273,-0.0206,-0.74239999,0.0135,-0.66939998
1,12.74,1274,-0.021,-0.74239999,0.0132,-0.66939998
1,12.75,1275,-0.0211,-0.74239999,0.0132,-0.66939998
1,12.76,1276,-0.0213,-0.74229997,0.0131,-0.66939998
1,12.77,1277,-0.0217,-0.74239999,0.0128,-0.66939998
1,12.78,1278,-0.0221,-0.74250001,0.0125,-0.66929996
1,12.79,1279,-0.0224,-0.74259996,0.0123,-0.6692
1,12.8,1280,-0.0227,-0.74259996,0.0121,-0.66909999
1,12.81,1281,-0.023,-0.74269998,0.0118,-0.66899997
1,12.82,1282,-0.0235,-0.7428,0.0114,-0.66889995
1,12.83,1283,-0.0239,-0.74269998,0.0111,-0.66889995
1,12.84,1284,-0.0243,-0.74269998,0.0109,-0.66899997
1,12.85,1285,-0.0246,-0.74269998,0.0107,-0.66899997
1,12.86,1286,-0.0249,-0.74269998,0.0105,-0.66899997
1,12.87,1287,-0.0253,-0.74269998,0.0103,-0.66899997
1,12.88,1288,-0.0256,-0.74259996,0.0101,-0.66899997
1,12.89,1289,-0.0259,-0.74259996,0.0099,-0.66899997
1,12.9,1290,-0.0262,-0.74269998,0.0098,-0.66899997
1,12.91,1291,-0.0265,-0.74269998,0.0096,-0.66899997
1,12.92,1292,-0.0267,-0.74259996,0.0095,-0.66899997
1,12.93,1293,-0.0269,-0.74259996,0.0094,-0.66899997
1,12.94,1294,-0.0272,-0.74259996,0.0093,-0.66899997
1,12.95,1295,-0.0274,-0.74250001,0.0092,-0.66909999
1,12.96,1296,-0.0276,-0.74239999,0.0091,-0.66929996
1,12.97,1297,-0.0277,-0.74219996,0.0091,-0.66949999
1,12.98,1298,-0.0278,-0.74189997,0.0092,-0.66979998
1,12.99,1299,-0.028,-0.74169999,0.0091,-0.66999996
1,13.0,1300,-0.0282,-0.74169999,0.0089,-0.66999996
1,13.01,1301,-0.0284,-0.74180001,0.0088,-0.6699
1,13.02,1302,-0.0287,-0.74169999,0.0086,-0.66999996
1,13.03,1303,-0.0288,-0.74129999,0.0086,-0.67039996
1,13.04,1304,-0.0284,-0.7414,0.009,-0.67030001
1,13.05,1305,-0.0281,-0.74149996,0.0094,-0.67019999
1,13.06,1306,-0.0284,-0.7414,0.0092,-0.67030001
1,13.07,1307,-0.0288,-0.74129999,0.0089,-0.67039996
1,13.08,1308,-0.0287,-0.74149996,0.0089,-0.67019999
1,13.09,1309,-0.0285,-0.74169999,0.0092,-0.66999996
1,13.1,1310,-0.0286,-0.74169999,0.009,-0.66999996
1,13.11,1311,-0.0289,-0.74159998,0.0087,-0.67009997
1,13.12,1312,-0.0289,-0.74159998,0.0086,-0.66999996
